Date,Issuer,Symbol, Managers,OfferP,OpeningP,FirstDayClose,ScoopStars,txtfile
3/29/2007,Capital Products Partners L.P. ,CPLP,Merrill Lynch/UBS Investment Bank,$21.50 ,$26.00 ,$26.75 ,2,na
3/29/2007,GSI Technology ,GSIT,Needham/WRHambrecht+Co,$5.50 ,$5.50 ,$5.29 ,1,na
4/4/2007,Veraz Networks ,VRAZ,Credit Suisse/Lehman Brothers,$8.00 ,$8.00 ,$7.80 ,1,na
4/11/2007,Tailwind Financial ,TFN-U,Deutsche Bank,$8.00 ,$7.80 ,$7.92 ,1,na
4/17/2007,MBF Healthcare Acquisition ,MBH-U,Merrill Lymch/Morgan Joseph/Ladenberg Thalmann,$8.00 ,$8.00 ,$8.02 ,1,na
4/18/2007,MetroPCS Communications ,PCS,Bear Stearns,$23.00 ,$25.10 ,$27.40 ,3,na
4/19/2007,China Healthcare Acquisition ,CHM-U,Ferris Baker Watts,$6.00 ,$6.00 ,$6.06 ,1,na
4/19/2007,Simcere Pharmaceutical Group (SCR),SCR,Goldman Sachs (Asia),$14.50 ,$15.00 ,$15.30 ,3,na
4/23/2007,Cinemark Holdings ,CNK,Lehman Brothers/Credit Suisse/Merrill Lynch/Morgan Stanley,$19.00 ,$19.00 ,$18.91 ,3,na
4/24/2007,Victory Acquisition ,VRY-U,Citigroup,$10.00 ,$10.25 ,$10.35 ,1,na
4/24/2007,OceanFrieght ,ONCF,Banc of America/Canter Fitzgerald,$19.00 ,$19.00 ,$19.31 ,1,na
4/25/2007,EDENOR ,EDN,Citigroup/JPMorgan,$17.00 ,$17.50 ,$17.65 ,3,na
4/25/2007,Vector Intersect Security Acquisition ,VTRQU,Rodman & Renshaw,$8.00 ,$7.90 ,$7.92 ,1,na
4/26/2007,Pharmasset ,VRUS,Banc of America/UBS Investment Bank,$9.00 ,$9.00 ,$9.07 ,1,na
5/2/2007,Qiao Xing-Mobile Communication ,QXM,UBS Investment Bank,$12.00 ,$12.00 ,$11.31 ,1,na
5/8/2007,TomoTherapy ,TTPY,Merrill Lynch,$19.00 ,$24.00 ,$22.67 ,3,na
5/14/2007,Continental Resources ,CLR,JPMorgan/Merrill Lynch,$15.00 ,$14.50 ,$14.10 ,2,na
5/14/2007,Skilled Health Group ,SKH,Credit Suisse,$15.50 ,$16.00 ,$15.90 ,3,na
5/16/2007,Eurand NV ,EURX,Deutsche Bank/Lehman Brothers,$16.00 ,$15.90 ,$15.44 ,1,na
5/16/2007,China Sunergy ,CSUN,Merrill Lynch,$11.00 ,$12.00 ,$16.56 ,2,na
5/17/2007,Columbus Acquisition ,BUS-U,Lazard Capital Markets/Ladenburg Thalmann,$8.00 ,$8.01 ,$8.01 ,1,na
5/21/2007,Arcade Acquisition ,ACDQU,Morgan Joseph/Legend Merchant Group,$8.00 ,$8.00 ,$8.15 ,1,na
5/22/2007,B&G Foods ,BGS,Credit Suisse/Lehman Brothers,$13.00 ,$13.50 ,$13.26 ,1,na
5/23/2007,TransTech Services Partners ,TTSPU,Cowen/Maxim Group,$8.00 ,$8.00 ,$8.02 ,1,na
5/23/2007,Vantage Energy Services ,VTG-U,Deutsche Bank,$8.00 ,$8.08 ,$8.08 ,1,na
5/23/2007,Helicos BioSciences ,HLCS,UBS Investment Bank,$9.00 ,$9.00 ,$8.47 ,1,na
5/24/2007,Shermen WSC Acquisition,SACQU,CIBC World Markets/CRT Capital Group,$6.00 ,$6.07 ,$6.10 ,1,na
5/24/2007,Clean Energy Fuels ,CLNE,WR Hambrecht+Co/Simmons & Company,$12.00 ,$12.00 ,$12.04 ,1,na
5/30/2007,Stoneleigh Partners Acquisition,SCOC-U,HCFB/Brenner Securities/Pali Capital,$8.00 ,$8.02 ,$8.06 ,1,na
5/31/2007,LDK Solar ,LDK,Morgan Stanley/UBS Investment Bank,$27.00 ,$28.00 ,$27.20 ,3,na
6/7/2007,Yingli Green Energy Holding ,YGE,Goldman Sachs (Asia)/UBS Investment Bank,$11.00 ,$10.80 ,$10.50 ,2,na
6/7/2007,Apex Bioventures Acquisition ,PEX-U,Lazard Capital Markets,$8.00 ,$8.00 ,$8.05 ,1,na
6/7/2007,FBR Capital Markets ,FBCM,Friedman Billings Ramsey,$17.00 ,$18.00 ,$18.00 ,2,na
6/12/2007,BWAY Holding ,BWY,Goldman Sachs/Banc of America,$15.00 ,$15.05 ,$14.60 ,1,na
6/18/2007,Advanced Technology Acquisition,AXC-U,CRT Capital,$8.00 ,$8.00 ,$8.09 ,1,na
6/19/2007,Aldabra 2 Acquisition ,AII-U,Lazard Capital Markets,$10.00 ,$10.15 ,$10.18 ,1,na
6/22/2007,China Discovery Acquisition ,CADQU,EarlyBirdCapital/Legend Merchant Group,$6.00 ,$6.41 ,$6.40 ,1,na
6/25/2007,GSC Acquisition ,GGA-U,Citigroup,$10.00 ,$10.25 ,$10.27 ,1,na
6/26/2007,AuthenTec ,AUTH,Lehman Brothers,$11.00 ,$11.00 ,$10.00 ,2,na
6/26/2007,Spreadtrum Communications ,SPRD,Morgan Stanley/Lehman Brothers,$14.00 ,$14.20 ,$15.95 ,3,na
6/26/2007,"Spectra Energy Partners, L.P. ",SEP,Citi/Lehman Brothers,$22.00 ,$26.50 ,$28.65 ,2,na
6/27/2007,Vaughan Foods ,FOOD-U,Paulson Investment,$6.50 ,$6.50 ,$6.55 ,1,na
6/27/2007,PROS Holdings ,PRO,JPMorgan/Deutsche Bank,$11.00 ,$12.50 ,$12.85 ,2,na
6/28/2007,Alyst Acquisition ,AYA-U,Ferris Baker Watts/Jesup & Lamont Securities,$8.00 ,$8.00 ,$8.03 ,1,na
7/17/2007,China Fortune Acquisition ,CFAUF,EarlyBirdCapital,$8.00 ,$8.15 ,$8.50 ,1,na
7/17/2007,"SemGroup Energy Partners, L.P. ",SGLP,Citi/Merrill Lynch,$22.00 ,$29.75 ,$29.32 ,3,na
7/18/2007,MF Global ,MF,Citi/JPMorgan/Lehman Brothers/Merrill Lynch/UBS Investment Bank,$30.00 ,$29.37 ,$27.55 ,1,na
7/19/2007,KBL Healthcare Acquisition ,KHA-U,Citigroup,$8.00 ,$8.10 ,$8.19 ,1,na
7/25/2007,ImaRx Therapeuctis ,IMRX,Maxim Group/I-Bankers Securities,$5.00 ,$4.90 ,$4.79 ,1,na
7/25/2007,Voltaire Ltd. ,VOLT,JPMorgan/Merrill Lhnch,$9.00 ,$9.00 ,$8.33 ,1,na
7/25/2007,Perfect World ,PWRD,Morgan Stanley/Credit Suisse,$16.00 ,$17.50 ,$20.40 ,3,na
8/1/2007,Alternative Asset Management Acquisition ,AMV-U,Citi,$10.00 ,$10.25 ,$10.10 ,1,na
8/6/2007,Quicksilver Gas Services LP ,KGS,UBS Investment Bank/Goldman Sachs,$21.00 ,$21.99 ,$21.00 ,2,na
8/7/2007,E-House (China) Holdings ,EJ,Credit Suisse/Merrill Lynch,$13.80 ,$18.12 ,$19.43 ,3,na
8/8/2007,WuXi Pharma Tech (China) ,WX,Credit Suisse/JPMorgan,$14.00 ,$18.50 ,$19.60 ,3,na
8/9/2007,Paragon Shipping ,PRGN,UBS Investment Bank/Morgan Stanley,$16.00 ,$15.50 ,$14.25 ,1,na
8/9/2007,MercadoLibre ,MELI,JPMorgan/Merrill Lynch,$18.00 ,$22.00 ,$28.50 ,3,na
9/24/2007,Seanergy Maritime ,SRG-U,Maxim Group,$10.00 ,$10.30 ,$10.36 ,1,na
9/27/2007,Hicks Acquisition Company ,TOH-U,Citi,$10.00 ,$10.00 ,$9.95 ,1,na
9/27/2007,Duff & Phelps ,DUF,Goldman Sachs/UBS Investment Bank,$16.00 ,$17.00 ,$18.35 ,1,na
10/2/2007,Inter-Atlantic Financial ,IAN-U,Morgan Joseph,$8.00 ,$8.00 ,$8.08 ,1,na
10/3/2007,Highlands Acquisition ,HIA-U,Citi,$10.00 ,$10.20 ,$10.00 ,1,na
10/4/2007,FMG Acquisition ,FMGQ-U,Pali Capital/Maxim Group,$8.00 ,$8.00 ,$8.00 ,1,na
10/4/2007,"China Digital TV Holding Cp., Ltd. ",STV,Morgan Stanley/Credit Suisse,$16.00 ,$35.00 ,$28.00 ,3,na
10/9/2007,Targanta Therapeutics ,TARG,Credit Suisse,$10.00 ,$10.00 ,$9.40 ,1,na
10/10/2007,SP Acquisition ,DSP-U,UBS Investment Bank/Ladenburg Thalmann,$10.00 ,$10.00 ,$10.00 ,1,na
10/15/2007,Stone Tan China Acquisition,STTAU,Morgan Joseph,$8.00 ,$7.90 ,$8.00 ,1,na
10/16/2007,TranS1 ,TSON,Lehman Brothers/Piper Jaffray,$15.00 ,$25.00 ,$24.00 ,2,na
10/17/2007,TM Entertainment and Media ,THI.U,Pali/Maxim Group,$8.00 ,$7.96 ,$7.95 ,1,na
10/17/2007,Global BPO Services,OOO-U,Deutsche Bank,$8.00 ,$7.95 ,$8.00 ,1,na
10/17/2007,NRDC Acquisition ,NAQ-U,Banc of America,$10.00 ,$10.00 ,$10.01 ,1,na
10/18/2007,Maxcom Telecommunications ,MXT,Morgan Stanley,$17.50 ,$19.00 ,$18.59 ,3,na
10/18/2007,Noah Education Holdings ,NED,Deutsche Bank,$14.00 ,$22.90 ,$19.85 ,3,na
10/22/2007,Triplecrown Acquisition ,TCW-U,Citi,$10.00 ,$10.03 ,$10.11 ,1,na
10/23/2007,Longtop Financial Technologies ,LFT,Goldman Sachs/Deutsche Bank,$17.50 ,$27.01 ,$32.40 ,3,na
10/24/2007,Secure America Acquisition ,HLD-U,SunTrust Robinson/Morgan Joseph,$8.00 ,$8.00 ,$7.91 ,1,na
10/24/2007,FGX International Holdings ,FGXI,William Blair/Sun Trust Robinson Humphrey,$16.00 ,$18.00 ,$17.05 ,2,na
10/24/2007,ULTA Salon Cosmetics & Fragrance ,ULTA,JPMorgan/Wachovia,$18.00 ,$33.00 ,$29.82 ,3,na
10/30/2007,012 Smile.communications ,SMLC,CIBC World Markets/Cowen,$12.00 ,$12.00 ,$12.00 ,1,na
10/30/2007,CNinsure ,CISG,Morgan Stanley,$16.00 ,$25.00 ,$25.29 ,3,na
10/31/2007,Giant Interactive Group ,GA,Merrill Lynch/UBS Investment Bank,$15.50 ,$18.25 ,$18.23 ,3,na
11/1/2007,SoundBite Communications ,SDBT,Cowen/Thomas Weisel Partners,$8.00 ,$8.00 ,$8.02 ,1,na
11/1/2007,Nanosphere ,NSHP,Credit Suisse,$14.00 ,$14.00 ,$16.00 ,1,na
11/6/2007,Agria ,GRO,Credit Suisse,$16.50 ,$16.50 ,$12.06 ,3,na
11/6/2007,Golden Pond Healthcare ,GPH-U,Deutsche Bank,$8.00 ,$8.00 ,$8.00 ,1,na
11/6/2007,ARYx Therapeutics ,ARYX,Morgan Stanley,$10.00 ,$9.00 ,$8.10 ,1,na
11/6/2007,AirMedia Group ,AMCN,Morgan Stanley/Lehman Brothers,$15.00 ,$19.50 ,$20.90 ,3,na
11/7/2007,Capitol Acquisition,CLU.U,Citi,$10.00 ,$10.00 ,$10.00 ,1,na
11/7/2007,Enterprise Acquisition ,EST-U,UBS Investment Bank/Ladenburg Thalmann,$10.00 ,$10.00 ,$9.99 ,1,na
11/8/2007,OSG America ,OSP,Citi/UBS Investment Bank,$19.00 ,$19.00 ,$18.85 ,1,na
11/8/2007,China Nepstar Chain Drugstore Ltd. ,NPD,Goldman Sachs (Asia)/ Merrill Lynch,$16.20 ,$16.20 ,$17.50 ,3,na
11/9/2007,2020 ChinaCap Aquirco ,TTY-U,Morgan Joseph,$8.00 ,$8.02 ,$8.15 ,1,na
11/12/2007,Heckman ,HEK-U,Credit Suisse/Roth Capital Management,$8.00 ,$8.03 ,$8.00 ,1,na
11/14/2007,EnergySolutions ,ES,Credit Suisse/JPMorgan/Morgan Stanley,$23.00 ,$23.00 ,$23.01 ,3,na
11/14/2007,Prospect Acquisition ,PAX-U,Citi,$10.00 ,$10.00 ,$10.00 ,1,na
11/14/2007,MSCI ,MXB,Morgan Stanley,$18.00 ,$23.00 ,$24.97 ,3,na
11/15/2007,Chimera Investment ,CIM,Merrill Lynch/Credit Suisse/Deutsche Bank,$15.00 ,$15.00 ,$14.90 ,1,na
11/19/2007,Ideation Acquisition ,IDI-U,Lazard Capital Markets,$8.00 ,$8.00 ,$8.01 ,1,na
11/20/2007,Global Consumer Acquisition,GHC-U,Deutsche Bank,$10.00 ,$10.00 ,$10.00 ,1,na
11/29/2007,Camden Learning ,CAELU,Morgan Joseph,$8.00 ,$8.05 ,$8.01 ,1,na
12/3/2007,North Shore Acquisition ,NSAQU,EarlyBirdCapital,$8.00 ,$8.00 ,$7.90 ,1,na
12/5/2007,WSP Holdings ,WH,JPMorgan,$8.50 ,$8.51 ,$8.54 ,1,na
12/5/2007,VisionChina Media ,VISN,Credit Suisse/ Merrrill Lynch,$8.00 ,$8.00 ,$8.00 ,1,na
12/6/2007,Tremisis Energy Acquisition Corpation II ,TGY-U,Merrill Lynch/EarlyBirdCapital,$8.00 ,$8.05 ,$8.01 ,1,na
12/6/2007,Global Brands Acquisition,GQN-U,Citi,$10.00 ,$10.01 ,$10.00 ,1,na
12/6/2007,Liberty Acquisition Holdings ,LIA-U,Citi,$10.00 ,$10.00 ,$10.00 ,1,na
12/10/2007,ChinaEdu ,CEDU,Bear Stearns,$10.00 ,$10.00 ,$7.97 ,1,na
12/11/2007,United Refining Energy ,URX-U,Deutsche Bank/Maxim Group,$10.00 ,$9.50 ,$9.96 ,1,na
12/11/2007,VanceInfo Technologies ,VIT,Citi/Merrill Lynch,$8.50 ,$9.50 ,$9.96 ,2,na
12/13/2007,Gulfstream International Group,GIA,Taglich Brothers,$8.00 ,$7.50 ,$7.40 ,1,na
12/18/2007,Gushan Environmental Energy ,GU,Merrill Lynch,$9.60 ,$9.61 ,$9.73 ,2,na
12/19/2007,NetSuite ,N,Credit Suisse,$26.00 ,$26.00 ,$35.50 ,3,na
1/14/2008,Polaris Acquisition,TKP-U,Lazard Capital Markets/Ladenburg Thalmann,$10.00 ,$10.00 ,$10.00 ,1,na
1/16/2008,Asia Special Situation Acquisition,CIO-U,Maxin Group,$10.00 ,$10.00 ,$10.00 ,1,na
1/17/2008,Sapphire Industrials ,FYR-U,Citi,$10.00 ,$10.00 ,$9.98 ,1,na
1/17/2008,Sports Properties Acquisition,HMR-U,Banc of America,$10.00 ,$10.00 ,$10.00 ,1,na
1/23/2008,Trian Acquisition I ,TUX-U,Deutsche Bank/Merrill Lynch,$10.00 ,$10.00 ,$10.04 ,1,na
1/24/2008,RiskMetrics Group ,RMG,Credit Suisse/Goldman Sachs/Banc of America,$17.50 ,$21.00 ,$23.75 ,3,na
1/25/2008,Atlas AcquisitionHoldings ,AXG-U,Lazard Capital Markets/Morgan Stanley,$10.00 ,$10.00 ,$9.95 ,1,na
1/28/2008,ATA ,ATAI,Merrill Lynch ,$9.50 ,$9.50 ,$8.75 ,2,na
1/28/2008,Cascal B.V.,HOO,JPMorgan/Credit Suisse,$12.00 ,$12.00 ,$12.00 ,1,na
1/30/2008,Overture Acquisition ,NLX-U,JPMorgan,$10.00 ,$9.75 ,$9.82 ,1,na
2/7/2008,BBV Vietnam S.E.A. Acuisition ,BBVUF,Ladenburg Thalmann/Chardan Capital Markets,$8.00 ,$8.00 ,$8.25 ,1,na
2/14/2008,GHL Acquisition,GHQ-U,Banc of America,$10.00 ,$9.75 ,$9.70 ,1,na
2/26/2008,BPW Acquisition,BPW-U,Citi,$10.00 ,$10.00 ,$9.80 ,1,na
2/27/2008,Spring Creek Acquisition ,SCRUF,EarlyBirdCapital,$8.00 ,$8.10 ,$8.15 ,1,na
3/10/2008,Hambrecht Asia Acquisition,HMAUF,Broadband Capital Management LLC,$8.00 ,$8.15 ,$8.13 ,1,na
3/18/2008,Healthy Fast Food ,HFFIU,Paulson Investment Company,$5.10 ,$5.25 ,$5.25 ,1,na
5/14/2008,Verso Paper ,VRS,Credit Suisse/ Citi,$12.00 ,$10.00 ,$10.00 ,1,na
5/15/2008,China Fundamental Acquisition ,CFQUF,Chardan Capital Markets/ Maxim Group,$8.00 ,$8.05 ,$8.20 ,1,na
6/18/2008,Britannia Bulk Holdings ,DTW,Goldman Sachs/Banc of America,$15.00 ,$14.50 ,$13.85 ,1,na
6/18/2008,RHI Entertainment ,RHIE,JPMorgan/Banc of America,$14.00 ,$13.75 ,$13.50 ,1,na
6/25/2008,Navios Maritime Acquisition ,NNA-U,JPMorgan/Deutsche Bank,$10.00 ,$10.00 ,$10.50 ,1,na
7/23/2008,GT Solar International ,SOLR,Credit Suisse/UBS Investment Bank,$16.50 ,$16.50 ,$14.59 ,2,na
7/23/2008,North Asia Investment ,NHR.U,Citi,$10.00 ,$9.75 ,$9.66 ,1,na
8/4/2008,China Mass Media International Advertising ,CMM,Merrill Lynch,$6.80 ,$6.80 ,$6.50 ,1,na
8/7/2008,Rackspace Hosting ,RAX,"Goldman, Sachs/ Credit Suisse/ Merrill Lynch",$12.50 ,$10.00 ,$10.01 ,2,na
8/12/2008,CS China Acquisition,CSACF,EarlyBirdCapital,$6.00 ,$6.04 ,$6.11 ,1,na
11/19/2008,Grand Canyon Education ,LOPE,Credit Suisse/Merrill Lynch,$12.00 ,$10.00 ,$11.85 ,1,na
4/14/2009,Bridgepoint Education ,BPI,Credit Suisse/JPMorgan,$10.50 ,$10.50 ,$11.10 ,1,na
6/2/2009,Government Properties Income Trust ,GOV,Merrill Lynch/Wachovia/Morgan Stanley,$20.00 ,$19.40 ,$19.47 ,1,na
6/12/2009,Cypress Sharpridge Investment ,CYS,Barclay Capital,$11.00 ,$12.00 ,$11.55 ,1,na
6/24/2009,Chemspec International ,CPC,Credit Suisse/Citi,$9.00 ,$9.45 ,$9.00 ,3,na
6/24/2009,Duoyuan Global Water ,DGW,Piper Jaffray,$16.00 ,$22.65 ,$21.87 ,3,na
8/6/2009,CDC Software ,CDCS,Lazard Capital Markets/JMP Securities,$12.00 ,$12.00 ,$9.99 ,3,na
8/11/2009,Starwood Property Trust ,STWD,BofA Merrill Lynch/Deuteche Bank,$20.00 ,$19.50 ,$20.00 ,1,na
9/16/2009,CreXus Investment,CXS,Deutsche Bank/Merrill Lynch,$15.00 ,$14.50 ,$14.63 ,1,na
9/24/2009,Apollo Commerical Real Estate ,ARI,J.P. Morgan/Citi/Barclays Capial,$20.00 ,$19.05 ,$18.50 ,1,na
9/25/2009,Shanda Games Limited ,GAME,Goldman Sachs (Asia)/J.P. Morgan,$12.50 ,$12.50 ,$10.75 ,3,na
10/1/2009,Talecris BioTherapeutics ,TLCR,Morgan Stanley/Goldman Sachs/Citi/JPMorgan,$19.00 ,$19.50 ,$21.15 ,2,na
10/13/2009,RailAmerica ,RA,JPMorgan/Citi/Deutsche Bank/Morgan Stanley,$15.00 ,$14.35 ,$13.75 ,1,na
10/16/2009,China Real Estate Information ,CRIC,Credit Suisse/UBS Investment Bank,$12.00 ,$12.28 ,$14.20 ,2,na
10/28/2009,Addus HomeCare ,ADUS,William Baird/Oppenheimer,$10.00 ,$9.40 ,$8.49 ,1,na
11/5/2009,Hyatt Hotels,H,Goldman Sachs,$25.00 ,$26.00 ,$28.00 ,1,na
11/13/2009,rue21,rue,BofA Merrill Lynch/Goldman Sachs/J.P. Morgan,$19.00 ,$23.00 ,$24.30 ,3,na
11/20/2009,7 Days Group Holdings ,SVN,J.P.  Morgan/Citi,$11.00 ,$12.17 ,$12.50 ,2,na
11/27/2009,GSME Acquisiton Partners ,GSMEF,Cohen ,$10.00 ,$10.00 ,$10.00 ,1,na
12/9/2009,Pebblebrook Hotel Trust ,PEB,BofA Merrill Lynch/Raymond James/Wells Fargo,$20.00 ,$20.00 ,$20.45 ,1,na
12/10/2009,China Nuokang Bio-Phrmaceutical ,NKBP,Jefferirs,$9.00 ,$8.00 ,$8.67 ,1,na
1/26/2010,Andatee China Marine Fuel Services ,AMCF,Rodman Renshaw/Newbridge,$6.30 ,$6.30 ,$5.77 ,1,na
1/28/2010,IFM Investments Limited ,CTC,Goldman Sachs/Morgan Stanley,$7.00 ,$7.15 ,$7.30 ,1,na
2/9/2010,Solar Capital ,SLRC,Citi/J.P. Morgan/Morgan Stanley/Sun Trust,$18.75 ,$17.80 ,$18.00 ,1,na
2/10/2010,Terreno Realty ,TRNO,Goldman Sachs,$20.00 ,$18.75 ,$18.65 ,1,na
2/11/2010,Graham Packaging ,GRM,Citi/Goldman Sachs/Deutsche Bank,$10.00 ,$10.00 ,$10.20 ,1,na
2/26/2010,Sprott Physical Gold Trust ,PHYS,Morgan Stanley/RBC,$10.00 ,$9.65 ,$9.59 ,1,na
3/12/2010,Crude Carriers,CRU,UBS Investment Bank/BofA Merrill Lynch/Wells Fargo Securities,$19.00 ,$19.00 ,$19.00 ,1,na
3/31/2010,Meru Networks ,MERU,BofA Merrill Lynch,$15.00 ,$20.00 ,$19.17 ,3,na
4/1/2010,Primaerica ,PRI,Citi,$15.00 ,$19.15 ,$19.65 ,2,na
4/9/2010,Metals USA Holdings ,MUSA,Goldman Sachs,$21.00 ,$20.50 ,$19.20 ,3,na
4/9/2010,Tengion ,TNGN,Piper Jaffray/Leerink Swann,$5.00 ,$5.00 ,$5.02 ,1,na
4/16/2010,Chatham Lodging Trust ,CLDT,Barclays Capital,$20.00 ,$20.25 ,$20.50 ,1,na
4/22/2010,Codexis ,CDXS,Credit Suisse/Goldman Sachs,$13.00 ,$13.00 ,$13.26 ,3,na
4/22/2010,Mitel Networks ,MITL,BofA Merrill Lynch/J.P. Morgan/UBS Investment Bank,$14.00 ,$12.75 ,$12.30 ,1,na
5/3/2010,S&W Seed ,SANWU,Paulson Investment/Feltl,$11.00 ,$10.89 ,$10.70 ,1,na
5/5/2010,Charm Communications ,CHRM,Credit Suisse,$9.50 ,$9.51 ,$9.40 ,1,na
5/14/2010,Kingtone Wireless Soultion ,KONE,Roth Capital Partners,$4.00 ,$4.00 ,$3.94 ,1,na
5/20/2010,57th Street Acquisiton ,SQTC.U,Morgan Joseph/Ladenburg Thalmann,$10.00 ,$10.00 ,$10.00 ,1,na
6/30/2010,HiSoft Technology International ,HSFT,Deutsche Bank,$10.00 ,$10.27 ,$10.40 ,1,na
7/1/2010,AutoNavi Holdings ,AMAP,Goldman Sachs,$12.50 ,$13.02 ,$13.50 ,1,na
7/15/2010,SMART Technologies ,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,$17.00 ,$17.50 ,$17.05 ,2,na
7/20/2010,Camelot Information Systems ,CIS,Goldman Sachs/Barclays Capital,$11.00 ,$10.01 ,$10.65 ,1,na
7/29/2010,Chesapeake Midstream Partners ,CHKM,Citi/Morgan Stanley,$21.00 ,$22.25 ,$22.40 ,1,na
8/5/2010,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,$11.00 ,$11.00 ,$11.03 ,2,na
8/6/2010,Intralink Holdings ,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,$13.00 ,$10.00 ,$9.61 ,1,na
8/6/2010,NuPathe ,PATH,Leerink Swann/Lazard Capital Markets,$10.00 ,$10.04 ,$9.25 ,1,na
8/11/2010,China Kanghui Holdings ,KH,Morgan Stanley/ Piper Jaffray,$10.25 ,$10.29 ,$12.16 ,1,na
8/12/2010,MakeMyTrip Limited ,MMYT,Morgan Stanley,$14.00 ,$22.00 ,$26.45 ,1,na
9/23/2010,CoreSite Realty ,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,$16.00 ,$16.00 ,$16.01 ,1,na
9/28/2010,Country Style Cooking Restaurant Chain ,CCSC,BofA Merrill Lynch/ Credit Suisse,$16.50 ,$25.00 ,$24.30 ,3,na
9/30/2010,Elster Group ,ELT,Deutsche Bank Securities,$13.00 ,$13.00 ,$13.75 ,1,na
10/1/2010,China Ming Yang Wind Power Group ,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,$14.00 ,$14.15 ,$13.25 ,3,na
10/1/2010,ChinaCache International Holdings ,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,$13.90 ,$27.00 ,$27.15 ,3,na
10/1/2010,The KEYW Holding ,KEYW,SunTrust Robinson Humphrey,$10.00 ,$10.30 ,$11.38 ,2,na
10/8/2010,Cazador Acquisition Corporation ,CAZAU,Rodman & Renshaw,$10.00 ,$10.00 ,$10.00 ,1,na
10/8/2010,Global Education & Technology Group ,GEDU,Credit Suisse/ BofA Merrill Lynch,$10.50 ,$12.00 ,$12.20 ,3,na
10/12/2010,Hicks Acquisition Company 11 ,HKACU,Citi/Deutsche Bank,$10.00 ,$10.00 ,$10.00 ,1,na
10/19/2010,ShangPharma ,SHP,Citi/ J.P. Morgan,$15.00 ,$15.00 ,$12.75 ,3,na
10/20/2010,TAL Education Group ,XRS,Credit Suisse/ Morgan Stanley,$10.00 ,$14.00 ,$15.00 ,2,na
10/26/2010,Mecox Lane Limited ,MCOX,Credit Suisse/ UBS Investment Bank,$11.00 ,$17.50 ,$17.26 ,3,na
10/29/2010,Le Gaga Holdings Limited ,GAGA,BofA Merrill Lynch/ UBS Investment Bank,$9.50 ,$9.06 ,$11.26 ,3,na
11/2/2010,Xueda Education Group ,XUE,Goldman Sachs (Asia) L.L.C.,$9.50 ,$14.30 ,$12.50 ,3,na
11/3/2010,SinoTech Energy Limited ,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,$8.50 ,$8.50 ,$6.86 ,2,na
11/3/2010,SodaStream International Ltd. ,SODA,J.P. Morgan/ Deutsche Bank Securities,$20.00 ,$24.75 ,$24.12 ,2,na
11/4/2010,Costamare ,CMRE,Morgan Stanley/ BofA Merrill Lynch,$12.00 ,$12.02 ,$11.85 ,1,na
11/10/2010,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,$9.00 ,$10.11 ,$10.75 ,2,na
11/18/2010,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,$33.00 ,$35.00 ,$34.19 ,3,na
11/19/2010,Lizhan Environmental ,LZEN,Maxim Group LLC,$4.00 ,$4.00 ,$4.01 ,1,na
11/23/2010,China Xiniya Fashion Limited ,XNY,Cowen,$11.00 ,$11.00 ,$9.95 ,1,na
11/24/2010,L&L Acquisition ,LLACQU,Morgan Joseph,$10.00 ,$10.00 ,$10.00 ,1,na
11/24/2010,SYSWIN ,SYSW,Morgan Stanley,$7.00 ,$7.00 ,$6.20 ,1,na
12/7/2010,Targa Resources Investments ,TRGP,Barclays Capital,$22.00 ,$24.10 ,$24.70 ,2,na
12/8/2010,E-Commerce China Dangdang ,DANG,Credit Suisse/ Morgan Stanley,$16.00 ,$24.50 ,$29.91 ,3,na
12/8/2010,Youku.com ,YOKU,Goldman Sachs (Asia),$12.80 ,$27.00 ,$27.00 ,3,na
12/9/2010,Bona Film Group Limited ,BONA,BofA Merrill Lynch/ J.P. Morgan,$8.50 ,$8.50 ,$6.60 ,2,na
12/9/2010,First Republic Bank ,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,$25.50 ,$27.25 ,$27.92 ,1,na
12/9/2010,SemiLeds ,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,$17.00 ,$23.14 ,$25.76 ,3,na
12/10/2010,FlatWorld Acquisition ,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,$10.00 ,$10.00 ,$10.01 ,1,na
12/10/2010,Lentuo International ,LAS,Cowen/ HSBC,$8.00 ,$8.50 ,$8.38 ,1,na
12/10/2010,Sky-mobi Limited  ,MOBI,Citi,$8.00 ,$6.00 ,$6.00 ,1,na
12/14/2010,iSoftStone Holdings Limited ,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,$13.00 ,$16.00 ,$16.20 ,2,na
